"Model_Name","Theta_ATLAS","SE","Num_Items","Time_Taken_Sec"
"abhishek/zephyr-beta-math",0.146229474311372,0.0993837576261322,46,2.02648305892944
"mlabonne/Llama-3-8B-Instruct-abliterated-dpomix",0.507205104129003,0.0999179996804257,45,0.830449342727661
"Azazelle/xDAN-SlimOrca",0.257662062826627,0.0996244510101162,43,1.28470540046692
"janhq/supermario-v2",1.01002323014247,0.0998108385962637,60,1.56914520263672
"abacusai/Smaug-2-72B",0.251685167078951,0.0993504823027945,49,1.50480937957764
"grimjim/kuno-kunoichi-v1-DPO-v2-SLERP-7B",0.854838679789188,0.099807431595601,43,2.03501462936401
"Gille/StrangeMerges_52-7B-dare_ties",1.17664291516438,0.0999099867447536,90,2.18743491172791
"Kukedlc/Neural-Krishna-Multiverse-7b-v3",1.47852290954796,0.0981985011405477,31,1.18881034851074
"Eurdem/megatron_v3_2x7B",-0.277207647664578,0.0990817740846803,54,2.02255535125732
"ajibawa-2023/Code-Mistral-7B",0.542500959592857,0.0999957458975193,46,1.71834349632263
"Sao10K/Fimbulvetr-11B-v2",0.29663444690555,0.0991937029993618,45,0.839042901992798
"NovoCode/Novocode7b-v3",-0.506959312436026,0.099557798263848,58,1.12904262542725
"hamxea/Mistral-7B-v0.1-activity-fine-tuned-v3",-0.766454600117304,0.0999959420015302,63,1.32089900970459
"cognitivecomputations/dolphin-2.9-llama3-8b",0.274417803408371,0.0996524945366527,45,1.70359468460083
"Jingyu6/MergeTest-7B-slerp",0.970386580779697,0.0998287024400911,54,2.37199592590332
"ShenaoZhang/0.001_idpo_iter_2",-0.776812011735526,0.0993896725296897,63,3.7674503326416
"leveldevai/MBA-7B",0.927011695589816,0.0991583376420951,50,1.41202116012573
"G-reen/EXPERIMENT-SFT-m7b2-2-merged",-0.760626849486287,0.0994913032406666,61,2.22655749320984
"sethuiyer/OpenDolphinHermes_Llama2_7B",-1.02536757777737,0.0996487073601167,59,2.51068305969238
"flemmingmiguel/MBX-7B",1.27531807432346,0.0998118475115111,107,3.48617076873779
"fblgit/una-cybertron-7b-v3-OMA",0.998518749836278,0.0998367741867977,60,1.37207722663879
"Test157t/Pasta-PrimaMaid-7b",-0.168285701829756,0.0999005768097167,49,2.02088761329651
"SF-Foundation/Ein-70B-v2",1.00957544939099,0.0993037103370774,63,1.59869980812073
"raincandy-u/Qwen1.5-4B_llamafy",0.0339538764322156,0.0992291679135571,47,1.07718706130981
"nlpguy/StarFusion-alpha2",0.519874355783062,0.0994873155059466,48,1.30691719055176
"automerger/Experiment29Pastiche-7B",1.40678473540761,0.0996264636687163,84,3.89836716651917
"sophosympatheia/Aurora-Nights-70B-v1.0",0.314072547866577,0.0992515233892319,45,0.883372068405151
"eswardivi/llamathon",0.149164217172036,0.0997633813651755,45,1.21337056159973
"mistralai/Mistral-7B-v0.3",-0.790621863408438,0.0995780778432068,61,1.35242891311646
"juhwanlee/llmdo-Mistral-7B-case-7",-0.569751654937519,0.0994020644087848,61,2.97075867652893
"ibivibiv/llama-3-nectar-dpo-8B",0.494338022688766,0.0998590480824069,45,1.40542554855347
"Linly-AI/Chinese-LLaMA-2-7B-hf",-2.01569006981655,0.0998309015551177,146,4.47761750221252
"cloudyu/Mixtral_7Bx2_MoE",0.755180546433042,0.0988833588505363,40,2.48471760749817
"kyujinpy/PlatYi-34B-Llama",-0.404521594763719,0.0999316135100007,57,1.17866182327271
"TomGrc/FusionNet_7Bx2_MoE_v0.1",1.22867935638345,0.0999569191935908,98,2.37908148765564
"jarradh/llama2_70b_chat_uncensored",-1.29713830986431,0.0997184014581258,65,3.14363718032837
"abacusai/Slerp-CM-mist-dpo",1.25333440332272,0.0999829301697672,103,2.59853029251099
"TheBloke/VicUnlocked-alpaca-65B-QLoRA-fp16",-1.28732209934096,0.0995411853133125,67,2.73335385322571
"adowu/autocodit",0.28943315528284,0.0993416344134964,44,1.82044887542725
"Mihaiii/Metis-0.4",-0.993611219028974,0.0997988563594033,62,1.67375588417053
"ZhangShenao/0.0005_llama_4iters_bs128_5551lr_iter_2",0.539338752447367,0.0999369718981097,44,1.68726086616516
"xxx777xxxASD/L3_SnowStorm_4x8B",0.450357540303865,0.0992816974561876,46,1.29684352874756
"athirdpath/Iambe-20b-DARE-v2",-0.788040423597559,0.0998638913453649,60,2.51666831970215
"core-3/kuno-royale-v2-7b",1.23440027275052,0.0997969303488215,101,2.33203911781311
"BlueNipples/TimeCrystal-l2-13B",-0.897549348668041,0.0998486442280105,62,1.64330387115479
"Medilora/medilora-mistral-7b",0.0138085182222762,0.0996440940654552,46,1.00010466575623
"TheBloke/Kimiko-v2-13B-fp16",-1.86307468258994,0.0994564094911514,116,3.34203124046326
"ammarali32/multi_verse_model",1.4127374186874,0.0999638312949437,81,3.18654918670654
"ChuckMcSneed/ArcaneEntanglement-model64-70b",-0.0228089073829505,0.0998882546467679,47,2.71909475326538
"abacusai/Smaug-Mixtral-v0.1",0.280393508374815,0.0992629909844267,45,1.22325301170349
"paloalma/ECE-TW3-JRGL-V1",0.36651467531291,0.0996274760411526,44,1.62202095985413
"922CA/Llama-3-monika-ddlc-11.5b-v1",0.295365870479802,0.0994539064348874,43,1.89459633827209
"Syed-Hasan-8503/Llama-3-8B-NOLA",-0.399821915428451,0.0990751136905542,56,1.23845171928406
"Inv/Konstanta-7B",1.11103817352944,0.0988099042802258,81,2.71193289756775
"garage-bAInd/Camel-Platypus2-70B",-1.43737396995709,0.0994689898489242,73,1.68802952766418
"netcat420/MFANNv0.8",0.291631881537915,0.0994404066014073,45,1.21204042434692
"jpquiroga/Mistral_7B_dare_slerp_merge_instruct_open_orca",-0.467443820404747,0.0993833277618131,58,1.1969747543335
"qblocks/zephyr_7b_norobots",-1.08132515292577,0.0996319388723836,60,2.19295597076416
"gordicaleksa/YugoGPT",-0.851290146851376,0.0998854735232622,60,1.19463157653809
"BramVanroy/llama2-13b-ft-mc4_nl_cleaned_tiny",-1.97262654945357,0.0994932386156433,140,3.81688737869263
"nlpguy/T3QM7XP",1.49651663641576,0.0944460946050096,30,1.09303665161133
"yunconglong/Truthful_DPO_TomGrc_FusionNet_7Bx2_MoE_13B",1.00446836301772,0.0999951486826345,59,2.44071960449219
"arlineka/Brunhilde-13b-v1",-1.2134454654483,0.0997485239274946,62,2.39691019058228
"SrikanthChellappa/Collaiborator-MEDLLM-Llama-3-8B",0.315414030320576,0.099935877776022,43,1.13572597503662
"chanwit/flux-7b-v0.1",0.859300229646632,0.0983757969905144,44,1.99148344993591
"juhwanlee/gemma-7B-alpaca-case-0-2",-0.416418546729386,0.099619409642466,58,1.1765034198761
"Kukedlc/Neural-4-QA-7b",1.26421499324935,0.0999259953678473,106,2.67509984970093
"rhysjones/Phi-3-mini-mango-1-llamafied",0.765248780062441,0.0993206775657581,39,0.817967891693115
"ewqr2130/alignment-handbook-zephyr-7b_ppo_5e7step_102",-0.765529030056836,0.0994097223261805,61,1.14144134521484
"AurelPx/NeuralPipe-7B-slerp",0.889558508166366,0.099989494097568,45,1.788498878479
"Nexusflow/Starling-LM-7B-beta",0.628705903401681,0.0998376676620811,43,1.30451989173889
"diffnamehard/Psyfighter2-Noromaid-ties-Capybara-13B",-0.701932325854976,0.0996112982208937,61,2.610196352005
"ChaoticNeutrals/Bepis_9B",-0.321599925274318,0.099776443274385,55,1.49445724487305
"Brillibits/Instruct_Mixtral-8x7B-v0.1_Dolly15K",0.0623589961708725,0.0993907402101275,46,1.07620692253113
"abideen/AlphaMonarch-daser",1.13258207843909,0.0987762590315225,85,2.63989877700806
"ichigoberry/pandafish-2-7b-32k",-0.216141036352016,0.0992108451169905,50,1.09773802757263
"Yuma42/KangalKhan-RawRuby-7B",0.620201600855087,0.0990934932152397,44,2.00072574615479
"Xwin-LM/Xwin-Math-70B-V1.0",0.223647899618519,0.0997764756066386,44,0.82108211517334
"Yuma42/KangalKhan-ShatteredRuby-7B",0.530090671274813,0.0996475990424719,46,0.918797492980957
"AIGeekLabs/radiantloom-mixtral-8x7b-fusion",-0.0284487794944297,0.099814564513961,48,1.36451625823975
"chujiezheng/tulu-2-dpo-70b-ExPO",0.302765701780215,0.0999682792452772,43,2.17449188232422
"TheBloke/llama-2-70b-Guanaco-QLoRA-fp16",-1.40602745952136,0.0988617859299481,72,1.6322078704834
"NurtureAI/openchat_3.5-16k",-1.30793219454513,0.0996686651709812,65,2.02467894554138
"itsliupeng/openllama-7b-icl",-1.49470822353983,0.0998513887281743,76,2.3939733505249
"allknowingroger/StarlingMaxLimmy2-7B-slerp",0.775436719538873,0.099095730814158,38,1.6374979019165
"Undi95/MXLewd-L2-20B",-1.97224712685921,0.0994743438092244,139,2.84735512733459
"ibivibiv/multimaster-7b-v2",0.939169748872412,0.0993489642932218,52,1.80800890922546
"Orenguteng/Llama-3-8B-Lexi-Uncensored",0.454405099846555,0.0992096174439539,46,1.71084070205688
"Himitsui/Kaiju-11B",0.401749477621822,0.0997638060486261,45,1.11930680274963
"KKare/Misgit-7B-slerp",0.209515755821119,0.0996937099665812,44,1.84487891197205
"FelixChao/NinjaDolphin-7B",0.739473395464178,0.0994449736935347,38,1.45971655845642
"lodrick-the-lafted/Grafted-Wind-Elementals-2x70B",0.522627315164058,0.0997526649162587,46,1.0852370262146
"perlthoughts/Falkor-16b",-0.503827386098236,0.0998292524854326,60,2.11769676208496
"SanjiWatsuki/Silicon-Maid-7B",0.628301654770538,0.0995271953403375,43,1.90305304527283
"microsoft/Orca-2-13b",-0.353701834353171,0.0994429743260044,55,1.22945094108582
"fzzhang/Marcoroni-neural-chat-7B-v2_gsm8k_merged",0.392875873679806,0.0998579134852127,44,1.00086784362793
"HuggingFaceH4/mistral-7b-grok",-0.747877016869351,0.0999116960083613,62,1.49765467643738
"tiiuae/falcon-40b-instruct",-0.522339602393627,0.0997133896131662,59,2.05963182449341
"AA051611/A0119",0.281481589537664,0.0993867499345198,45,1.20352077484131
"netcat420/MFANNV0.8",0.306129304021669,0.0993005009056412,45,1.39651823043823
"Sao10K/Zephyrus-L1-33B",-1.76054005883807,0.0998713767042691,100,2.67870283126831
"InnerI/InnerILLM-OpenPipe-Nous-Yarn-Mistral-optimized-1228-7B-slerp",0.246206613431304,0.0994374484937813,44,1.61379218101501
"Gille/StrangeMerges_30-7B-slerp",1.53307715804969,0.0898994820730762,30,0.844194650650024
"TehVenom/Metharme-13b-Merged",-1.97761064201402,0.0999936737101858,136,2.63282656669617
"EmbeddedLLM/Medusa2-Mistral-7B-Instruct-v0.2",-0.510020407252297,0.0999349466338123,59,1.29928588867188
"jambroz/sixtyoneeighty-7b-dpo",0.548373129885687,0.09943417134943,49,1.17680859565735
"jukofyork/Eurus-70b-sft-fixed",-0.230414063201328,0.099618738450397,51,1.92428946495056
"01-ai/Yi-9B",-0.247686646810831,0.0994711437315045,51,1.68378281593323
"Ritvik19/openhermes-danube2-sft-qlora",-3.65336025840364,0.221346998800337,500,10.751181602478
"flammenai/Mahou-1.1-llama3-8B",0.64276182363952,0.0991776020866156,45,1.1632993221283
"01-ai/Yi-34B-Chat",-0.278144432041041,0.0995280761272757,52,1.47825837135315
"Gille/StrangeMerges_16-7B-slerp",0.951752274033467,0.099799162906522,52,1.38113570213318
"Abhaykoul/EMO-1B",-0.267880845433714,0.0998548154422311,50,1.40431714057922
"NousResearch/Yarn-Mistral-7b-128k",-0.827389772045992,0.0997622888900057,60,1.4488890171051
"yam-peleg/Experiment21-7B",1.05004853393,0.0993581986737736,67,1.61880946159363
"andysalerno/openchat-nectar-0.4",0.819892704947456,0.0998095488662077,39,0.817898273468018
"cloudyu/Yi-34Bx2-MoE-60B",0.729721418931855,0.0994986870714728,41,0.784953594207764
"whiterabbitneo/WhiteRabbitNeo-13B",-1.2000395540835,0.0994453366544051,62,1.81865048408508
"teknium/OpenHermes-2.5-Mistral-7B",-1.25646494833359,0.0998789949753568,94,1.91950035095215
"Steelskull/VerA-Etheria-55b",-0.736257042255701,0.0994013769095121,61,1.39943170547485
"Weyaxi/Instruct-v0.2-Seraph-7B",0.237116563445024,0.0997003732241332,44,1.46068930625916
"jeiku/Zephyr_beta_32k_7B",-0.45157428746021,0.0996972659641143,57,1.29566097259521
"aloobun/CosmicBun-8B",0.499648781094561,0.0991883935269186,46,1.21235418319702
"BarraHome/Lucie-7b",-0.491997781739171,0.0992758925181663,58,1.70140719413757
"amazingvince/Not-WizardLM-2-7B",-0.336446247277248,0.0992919148052731,54,1.20131301879883
"Gille/StrangeMerges_49-7B-dare_ties",0.998023065247629,0.0997543345544902,59,1.4002046585083
"ddyuudd/m_b_8_32",-0.807088857786721,0.0995482560264345,62,1.69209599494934
"vihangd/dopeyshearedplats-1.3b-v1",-3.90036717610672,0.257821885467836,500,11.2020189762115
"senseable/Trillama-8B",0.502039901313682,0.0994523985035905,45,1.11669278144836
"antiven0m/reverie-7b",0.560032033728636,0.0996974524137366,47,1.39250063896179
"pandego/my-first-blend",-0.976431771164575,0.0998757193442903,60,1.30408787727356
"AA051612/A0124",0.322778058253747,0.0997503544072122,44,1.07921385765076
"bardsai/jaskier-7b-dpo-v7.1",1.46694459792974,0.0996620819350014,32,1.02064442634583
"cognitivecomputations/dolphin-2.6-mistral-7b",-0.218518862370749,0.0993823192340417,53,1.42242813110352
"SanjiWatsuki/Lelantos-7B",0.809217287430861,0.0993724505334774,40,1.19077563285828
"Azure99/blossom-v3-mistral-7b",-0.137230408303327,0.0997270235580687,50,1.22473764419556
"elinas/chronos-33b",-1.84245178707871,0.0993291785903058,114,1.83197855949402
"PetroGPT/WestSeverus-7B-DPO",1.24260856623503,0.0998455945597182,101,1.767742395401
"AwanLLM/Awanllm-Llama-3-8B-Cumulus-v0.2",0.184125798777383,0.098911872964224,45,1.02493333816528
"RaduGabriel/MUZ",0.186141447387471,0.0999288005114176,44,0.86761736869812
"meta-llama/Meta-Llama-3-8B-Instruct",0.531370174515609,0.0997368966810707,45,0.90799617767334
"netcat420/MFANN3bv0.7.10",0.150255646661654,0.0997541199292042,44,0.926661491394043
"GreenNode/GreenNodeLM-7B-v4leo",0.780183112071738,0.0996075321187719,39,1.06650352478027
