decay_alpha,seed,method,balancedness_est,all_mse,related_mse,outlier_mse,selected_q
1.0,141,ARMUL,1.0000000000000007,0.03766288888506273,0.028342177784934502,0.12154928878621675,0.1
1.0,141,OURS,1.0000000000000007,0.015079670075084315,0.0010209554694765063,0.14160810152555459,16.0
1.0,151,DP,1.0000000000000007,0.05522439926353936,0.03795290440755393,0.2106678529674081,
1.0,151,ITL,1.0000000000000007,0.04658405152285754,0.0394456284700588,0.11082985899804637,
1.0,151,ARMUL,1.0000000000000007,0.0454213697730744,0.035440818339418305,0.13524633267597924,0.1
1.0,151,OURS,1.0000000000000007,0.023340661342725208,0.0022313816922725155,0.21332417819679947,16.0
1.0,161,DP,1.0000000000000007,0.03908303103203395,0.03678771733422185,0.059740854312342884,
1.0,161,ITL,1.0000000000000007,0.040557692511787514,0.03681799775593569,0.07421494531445384,
1.0,161,ARMUL,1.0000000000000007,0.03696184646477008,0.03428072910101224,0.06109190273859063,0.1
1.0,161,OURS,1.0000000000000007,0.007708767730775993,0.0018370132339889291,0.060554558201859565,16.0
1.0,171,DP,1.0000000000000007,0.04285904043596472,0.03927694298369686,0.07509791750637546,
1.0,171,ITL,1.0000000000000007,0.04198447862722817,0.03670856362069196,0.08946771368605407,
1.0,171,ARMUL,1.0000000000000007,0.0404550990503453,0.03654092561021445,0.07568266001152292,0.1
1.0,171,OURS,1.0000000000000007,0.010369983911321852,0.0007419615964465678,0.09702218474519941,16.0
1.0,181,DP,1.0000000000000007,0.04309137404144434,0.03192802572337977,0.14356150890402555,
1.0,181,ITL,1.0000000000000007,0.040614737619140064,0.033953968108002046,0.10056166321938233,
1.0,181,ARMUL,1.0000000000000007,0.038626178720109504,0.03015389127395523,0.11487676573549799,0.1
1.0,181,OURS,1.0000000000000007,0.018371022230230117,0.007773936276157341,0.11374479581688506,8.0
1.0,191,DP,1.0000000000000007,0.04664255585170475,0.038775882787455807,0.11744261342994526,
1.0,191,ITL,1.0000000000000007,0.047799363465940346,0.0417056764473157,0.10264254663356209,
1.0,191,ARMUL,1.0000000000000007,0.043699493185768136,0.03566029908037048,0.11605224013434705,0.1
1.0,191,OURS,1.0000000000000007,0.009286165510884724,0.0011640133945550759,0.08238553455785155,16.0
1.0,201,DP,1.0000000000000007,0.0525536526796523,0.04796505897196233,0.09385099604886216,
1.0,201,ITL,1.0000000000000007,0.05046879995260588,0.04634882043680971,0.08754861559477134,
1.0,201,ARMUL,1.0000000000000007,0.05074548841157969,0.04594598726567042,0.09394099872476318,0.1
1.0,201,OURS,1.0000000000000007,0.01483356213067435,0.004918181730003625,0.10407198573671084,16.0
1.0,211,DP,1.0000000000000007,0.042612976673111765,0.03637246416494675,0.09877758924659692,
1.0,211,ITL,1.0000000000000007,0.04128503054107421,0.03713347865096059,0.07864899755209669,
1.0,211,ARMUL,1.0000000000000007,0.04081387078905655,0.03492623262567097,0.09380261425952681,0.1
1.0,211,OURS,1.0000000000000007,0.012681631633492584,0.0011113241774911064,0.11681439873750592,16.0
1.0,221,DP,1.0000000000000007,0.05071476237402319,0.03160326229516562,0.2227182630837414,
1.0,221,ITL,1.0000000000000007,0.05017995419475828,0.03891132725179943,0.15159759668138784,
1.0,221,ARMUL,1.0000000000000007,0.043053878165415435,0.02942407650598342,0.16572209310030364,0.1
1.0,221,OURS,1.0000000000000007,0.012559941124501178,0.0010646095241884758,0.11601792552731549,16.0
1.0,231,DP,1.0000000000000007,0.04133306450656629,0.03473807425366642,0.1006879767826651,
1.0,231,ITL,1.0000000000000007,0.039976910390838845,0.03495331359537305,0.0851892815500311,
1.0,231,ARMUL,1.0000000000000007,0.038181890729547814,0.03184493772428941,0.09521446777687341,0.1
1.0,231,OURS,1.0000000000000007,0.014697237862958706,0.0010285546703880848,0.1377153865960943,16.0
1.0,241,DP,1.0000000000000007,0.04367555885615134,0.03469556938021095,0.1244954641396148,
1.0,241,ITL,1.0000000000000007,0.04402359202316753,0.037643587165707176,0.10144363574031068,
1.0,241,ARMUL,1.0000000000000007,0.0394577999215189,0.03163362296177328,0.10987539255922947,0.1
1.0,241,OURS,1.0000000000000007,0.009948174447036346,0.0009130707663860502,0.09126410757288901,16.0
1.0,251,DP,1.0000000000000007,0.05037526611206899,0.03683369854180829,0.17224937424441525,
1.0,251,ITL,1.0000000000000007,0.050512585143905234,0.04191157280770585,0.1279216961696997,
1.0,251,ARMUL,1.0000000000000007,0.04541399915390436,0.03588364480001172,0.13118718833893808,0.1
1.0,251,OURS,1.0000000000000007,0.011711517016395426,0.003350298505093077,0.08696248361811658,8.0
1.0,261,DP,1.0000000000000007,0.049886851500222096,0.04356235673565413,0.1068073043813338,
1.0,261,ITL,1.0000000000000007,0.05078390798290497,0.046281846676285626,0.09130245974247907,
1.0,261,ARMUL,1.0000000000000007,0.046278059149824725,0.0415713233872366,0.08863868101311793,0.1
1.0,261,OURS,1.0000000000000007,0.00810796322617148,0.0015650365589438722,0.06699430323121995,16.0
1.0,271,DP,1.0000000000000007,0.04802345708601956,0.03544207646530053,0.16125588267249089,
1.0,271,ITL,1.0000000000000007,0.0464614631482262,0.03980741653233723,0.10634788269122687,
1.0,271,ARMUL,1.0000000000000007,0.042812719794859774,0.03392824789018847,0.12277296693690155,0.1
1.0,271,OURS,1.0000000000000007,0.012395586566707528,0.0005108336521564605,0.11935836279766714,16.0
1.0,281,DP,1.0000000000000007,0.04684211118515348,0.04081375636714425,0.10109730454723649,
1.0,281,ITL,1.0000000000000007,0.0460423344567776,0.04021569854730039,0.09848205764207257,
1.0,281,ARMUL,1.0000000000000007,0.04420948999953347,0.037815013667759384,0.10175977698550025,0.1
1.0,281,OURS,1.0000000000000007,0.012453328972423077,0.0019696441783790338,0.10680649211881947,16.0
1.0,291,DP,1.0000000000000007,0.06024480366658557,0.03492046564806812,0.2881638458332425,
1.0,291,ITL,1.0000000000000007,0.056140163475312116,0.04274989797950569,0.17665255293757,
1.0,291,ARMUL,1.0000000000000007,0.049924169924870386,0.034261357893767684,0.19088947820479474,0.1
1.0,291,OURS,1.0000000000000007,0.017292880909177837,0.001171965330013407,0.16238112112165773,16.0
1.5,1,DP,1.0000000000000007,0.039656566312131165,0.04220383740436677,0.01673112648201067,
1.5,1,ITL,1.0000000000000007,0.03984319242494291,0.041311379255265145,0.026629510952042818,
1.5,1,ARMUL,1.0000000000000007,0.037032842910955904,0.03966335369144696,0.01335824588653635,0.1
1.5,1,OURS,1.0000000000000007,0.0036615529336833296,0.0007687870157417191,0.029696446195157825,16.0
1.5,11,DP,1.0000000000000007,0.032535496773461285,0.03226369354658459,0.03498172581535156,
1.5,11,ITL,1.0000000000000007,0.03142559252469902,0.030556845503983018,0.0392443157111431,
1.5,11,ARMUL,1.0000000000000007,0.0288203831962476,0.028093696998145103,0.03536055897917003,0.1
1.5,11,OURS,1.0000000000000007,0.009892105035090788,0.002652612935645835,0.07504753393009538,8.0
1.5,21,DP,1.0000000000000007,0.04521018495476519,0.04546993171703716,0.04287246409431759,
1.5,21,ITL,1.0000000000000007,0.041916983464024685,0.04229812835421127,0.03848667945234533,
1.5,21,ARMUL,1.0000000000000007,0.042833656321939105,0.042887363520469714,0.042350291535163544,0.1
1.5,21,OURS,1.0000000000000007,0.011864705007689887,0.0028887928779448542,0.09264791417539515,4.0
1.5,31,DP,1.0000000000000007,0.0384143138471225,0.039273409725091496,0.03068245094540158,
1.5,31,ITL,1.0000000000000007,0.03816018479590907,0.04046081160619187,0.01745454350336389,
1.5,31,ARMUL,1.0000000000000007,0.03682873508101403,0.03796627188851664,0.026590903813490597,0.1
1.5,31,OURS,1.0000000000000007,0.01083370957525298,0.0032227481796055315,0.07933236213608001,4.0
1.5,41,DP,1.0000000000000007,0.044146988056228846,0.04517374862460585,0.03490614294083578,
1.5,41,ITL,1.0000000000000007,0.04266696609826395,0.044861297199077846,0.022917986190938933,
1.5,41,ARMUL,1.0000000000000007,0.042042986084722726,0.04294420604509427,0.033932006441378976,0.1
1.5,41,OURS,1.0000000000000007,0.01169290161871982,0.0015555613418646282,0.10292896411041653,16.0
1.5,51,DP,1.0000000000000007,0.03845204731865134,0.034541674993300193,0.07364539824681156,
1.5,51,ITL,1.0000000000000007,0.037868532807786445,0.03544645393689123,0.05966724264584342,
1.5,51,ARMUL,1.0000000000000007,0.03521935233890201,0.031081460048193305,0.07246038295528041,0.1
1.5,51,OURS,1.0000000000000007,0.01045278270938151,0.00024503369597641487,0.10232252383002734,16.0
1.5,61,DP,1.0000000000000007,0.044622810971454076,0.030239603358526743,0.1740716794878,
1.5,61,ITL,1.0000000000000007,0.04088090936469739,0.033307152125298174,0.10904472451929026,
1.5,61,ARMUL,1.0000000000000007,0.036002108702083514,0.0287944976874082,0.10087060783416135,0.1
1.5,61,OURS,1.0000000000000007,0.009813961419874269,0.00089622867431459,0.09007355612991137,16.0
1.5,71,DP,1.0000000000000007,0.042536048494836345,0.04527551430306576,0.01788085622077159,
1.5,71,ITL,1.0000000000000007,0.0418064863774013,0.04046385958086068,0.05389012754626702,
1.5,71,ARMUL,1.0000000000000007,0.040242151549016156,0.042686902660698106,0.01823939154387862,0.1
1.5,71,OURS,1.0000000000000007,0.00812458517528737,0.005417380478358959,0.032489427447643056,4.0
1.5,81,DP,1.0000000000000007,0.04136763888391179,0.0377717996555171,0.07373019193946395,
1.5,81,ITL,1.0000000000000007,0.040577980633435894,0.03761394639084808,0.0672542888167262,
1.5,81,ARMUL,1.0000000000000007,0.03939704941626984,0.03542426619068224,0.07515209844655825,0.1
1.5,81,OURS,1.0000000000000007,0.007057572363999737,7.71261918874885e-05,0.06988158791300998,16.0
1.5,91,DP,1.0000000000000007,0.04925631824416218,0.03679423601378822,0.16141505831752764,
1.5,91,ITL,1.0000000000000007,0.04398111618728371,0.03874288160820781,0.09112522739896685,
1.5,91,ARMUL,1.0000000000000007,0.04327473972473509,0.03608034509914497,0.10802429135504626,0.1
1.5,91,OURS,1.0000000000000007,0.014975644060534215,0.00012846706793494332,0.14860023699392763,16.0
1.5,101,DP,1.0000000000000007,0.039435101587788714,0.041324180529405515,0.02243339111323755,
1.5,101,ITL,1.0000000000000007,0.04019626026830176,0.04178261165912547,0.025919097750888465,
1.5,101,ARMUL,1.0000000000000007,0.0367759445783092,0.038292578052278474,0.02312624331258568,0.1
1.5,101,OURS,1.0000000000000007,0.005493703036833085,0.0022175301309549267,0.03497925918973652,4.0
1.5,111,DP,1.0000000000000007,0.0441444208964539,0.039275155869824135,0.08796780613612189,
1.5,111,ITL,1.0000000000000007,0.039838587029074654,0.037552080283892765,0.0604171477357117,
1.5,111,ARMUL,1.0000000000000007,0.042061981020837434,0.03791266030324278,0.0794058674791893,0.1
1.5,111,OURS,1.0000000000000007,0.010488982662186055,0.0004510806781589554,0.10083010051842993,16.0
1.5,121,DP,1.0000000000000007,0.04180842492028656,0.041441724316039576,0.045108730358509375,
1.5,121,ITL,1.0000000000000007,0.042308020372759735,0.044028514502034544,0.026823573209286505,
1.5,121,ARMUL,1.0000000000000007,0.03882289928892053,0.03962680963257608,0.03158770619602045,0.1
1.5,121,OURS,1.0000000000000007,0.007154258098437365,0.0016942345295577266,0.056294470218354105,8.0
1.5,131,DP,1.0000000000000007,0.03162518966532899,0.031021394273183754,0.037059348194636105,
1.5,131,ITL,1.0000000000000007,0.02789527571626859,0.028036344560044328,0.026625656122286998,
1.5,131,ARMUL,1.0000000000000007,0.02821950746847461,0.027465385953907698,0.03500660109957678,0.1
1.5,131,OURS,1.0000000000000007,0.013578335046895849,0.002335537444533914,0.11476351346815329,4.0
1.5,141,DP,1.0000000000000007,0.03567769954929458,0.03130470971262344,0.07503460807933487,
1.5,141,ITL,1.0000000000000007,0.03675524703076175,0.032512700373230126,0.07493816694854644,
1.5,141,ARMUL,1.0000000000000007,0.03314004586416189,0.02839243182215602,0.07586857224221469,0.1
1.5,141,OURS,1.0000000000000007,0.010878309943041875,0.0009457370258667776,0.10027146619761777,16.0
1.5,151,DP,1.0000000000000007,0.050987856548827135,0.037894786665378495,0.1688254854998649,
1.5,151,ITL,1.0000000000000007,0.04284834368653205,0.03915562558208537,0.07608280662655213,
1.5,151,ARMUL,1.0000000000000007,0.04192967404881436,0.03576194835077965,0.09743920533112675,0.1
1.5,151,OURS,1.0000000000000007,0.019347434519301366,0.0025921819751446896,0.17014470741671142,8.0
1.5,161,DP,1.0000000000000007,0.03568048906300999,0.03654794459338248,0.0278733892896575,
1.5,161,ITL,1.0000000000000007,0.03724083362776374,0.036535095967136416,0.043592472573409646,
1.5,161,ARMUL,1.0000000000000007,0.03385272073245852,0.03437675909395393,0.029136375478999842,0.1
1.5,161,OURS,1.0000000000000007,0.0028561631394279927,0.0001087642574855239,0.027582753076910205,16.0
1.5,171,DP,1.0000000000000007,0.03816541921186973,0.03920017914518277,0.028852579812052432,
1.5,171,ITL,1.0000000000000007,0.037903531442655375,0.03634189509461608,0.05195825857500913,
1.5,171,ARMUL,1.0000000000000007,0.036006348952950566,0.03673936911523183,0.029409167492419258,0.1
1.5,171,OURS,1.0000000000000007,0.005239138524445286,0.00042900375349428813,0.048530351463004266,16.0
1.5,181,DP,1.0000000000000007,0.03766489642941617,0.03173370121361564,0.091045653371621,
1.5,181,ITL,1.0000000000000007,0.03565969431320785,0.033515519967872914,0.0549572634212222,
1.5,181,ARMUL,1.0000000000000007,0.033866731456966864,0.030285439119752434,0.06609836249189685,0.1
1.5,181,OURS,1.0000000000000007,0.010080968422162334,0.0033247811594061447,0.07088665378696804,4.0
1.5,191,DP,1.0000000000000007,0.04102788278480141,0.038671111097105144,0.06223882797406788,
1.5,191,ITL,1.0000000000000007,0.04305249002298898,0.04140903815526978,0.05784355683246173,
1.5,191,ARMUL,1.0000000000000007,0.038394165347123706,0.03571419756236319,0.06251387540996846,0.1
1.5,191,OURS,1.0000000000000007,0.0037084924382176,0.00040070412499640975,0.033478587257208314,16.0
1.5,201,DP,1.0000000000000007,0.04725353508857396,0.048173356424418945,0.038975143065969046,
1.5,201,ITL,1.0000000000000007,0.04589957458017186,0.045957336140296394,0.04537972053905101,
1.5,201,ARMUL,1.0000000000000007,0.04556620846482611,0.04628577089423861,0.03909014660011375,0.1
1.5,201,OURS,1.0000000000000007,0.009296496308065083,0.0036501216696297172,0.06011386805398337,16.0
1.5,211,DP,1.0000000000000007,0.03703657583765255,0.036462106506386927,0.04220679981904316,
1.5,211,ITL,1.0000000000000007,0.03635039781967544,0.0367938368314194,0.032359446713979695,
1.5,211,ARMUL,1.0000000000000007,0.035458674318460566,0.035014238635467654,0.0394585954653966,0.1
1.5,211,OURS,1.0000000000000007,0.006394323044301068,0.00013044971354234542,0.06276918302112958,16.0
1.5,221,DP,1.0000000000000007,0.04565427411163524,0.031852750833668335,0.16986798361333733,
1.5,221,ITL,1.0000000000000007,0.04632768173244409,0.03855211581526378,0.11630777498706683,
1.5,221,ARMUL,1.0000000000000007,0.039551828926275394,0.029826131294783967,0.12708310760969832,0.1
1.5,221,OURS,1.0000000000000007,0.006918125845966872,0.001011154051809803,0.060080871993380504,16.0
1.5,231,DP,1.0000000000000007,0.036259937478626866,0.03457360434649487,0.05143693566781487,
1.5,231,ITL,1.0000000000000007,0.03550469254122419,0.034593422967733566,0.04370611870263973,
1.5,231,ARMUL,1.0000000000000007,0.03337258510749615,0.0319093050120962,0.04654210596609563,0.1
1.5,231,OURS,1.0000000000000007,0.009161086614613135,0.00050557316715497,0.08706070764173662,16.0
1.5,241,DP,1.0000000000000007,0.039139946444136535,0.034586122023640614,0.08012436622859982,
1.5,241,ITL,1.0000000000000007,0.04005974675144326,0.03732714876191853,0.06465312865716588,
1.5,241,ARMUL,1.0000000000000007,0.035152220946822826,0.03173279181003138,0.06592708317794581,0.1
1.5,241,OURS,1.0000000000000007,0.004834291610771909,0.00017440564144565674,0.04677326533470819,16.0
1.5,251,DP,1.0000000000000007,0.04573403589034272,0.03676852797863281,0.12642360709573194,
1.5,251,ITL,1.0000000000000007,0.046972713981368076,0.041647993703963444,0.09489519647800974,
1.5,251,ARMUL,1.0000000000000007,0.04185254865964401,0.03578730643831345,0.09643972865161897,0.1
1.5,251,OURS,1.0000000000000007,0.006087317860567525,0.0018869736227884722,0.04389041600057902,8.0
1.5,261,DP,1.0000000000000007,0.047217056898993956,0.043439928171050766,0.08121121545048275,
1.5,261,ITL,1.0000000000000007,0.04790965654088522,0.0458686139055898,0.06627904025854402,
1.5,261,ARMUL,1.0000000000000007,0.04379675620483191,0.04167082834553785,0.0629301069384784,0.1
1.5,261,OURS,1.0000000000000007,0.006007567183290441,0.0019316911189962746,0.04269045176193792,16.0
1.5,271,DP,1.0000000000000007,0.04387743912406688,0.03537585165091694,0.12039172638241628,
1.5,271,ITL,1.0000000000000007,0.04257355672790334,0.039424198045210815,0.07091778487213606,
1.5,271,ARMUL,1.0000000000000007,0.03892300852235252,0.033992401375348015,0.08329847284539299,0.1
1.5,271,OURS,1.0000000000000007,0.008172339810308836,0.00021537394564841432,0.07978503259225263,16.0
1.5,281,DP,1.0000000000000007,0.04106128855167068,0.04069603202111153,0.04434859732670301,
1.5,281,ITL,1.0000000000000007,0.040981948554971136,0.039829564072438824,0.05135340889776186,
1.5,281,ARMUL,1.0000000000000007,0.0386774996064071,0.037971163427660354,0.045034525215127796,0.1
1.5,281,OURS,1.0000000000000007,0.006097600347671219,0.0007746179847648453,0.05400444161382859,16.0
1.5,291,DP,1.0000000000000007,0.055174140598890406,0.03480524782889872,0.23849417552881558,
1.5,291,ITL,1.0000000000000007,0.051234482227577295,0.04230771475079393,0.13157538951862754,
1.5,291,ARMUL,1.0000000000000007,0.04525557447490078,0.03431447228510066,0.14372549418310185,0.1
1.5,291,OURS,1.0000000000000007,0.01190830834120349,0.00018296310349551792,0.1174364154805752,16.0
2.0,1,DP,1.0000000000000004,0.03919083312404657,0.042224440191183606,0.011888369519813298,
2.0,1,ITL,1.0000000000000004,0.03934632043698034,0.041208492361785344,0.022586773113735217,
2.0,1,ARMUL,1.0000000000000004,0.03665453152138029,0.03970401170169655,0.009209209898533884,0.1
2.0,1,OURS,1.0000000000000004,0.0035499065418476273,0.0012680928926503538,0.02408622938462308,4.0
2.0,11,DP,1.0000000000000004,0.031321486261802936,0.03226124293084834,0.022863676240394343,
2.0,11,ITL,1.0000000000000004,0.030331266777951827,0.030466676436664057,0.029112579849541752,
2.0,11,ARMUL,1.0000000000000004,0.02773924797539127,0.028239651973822107,0.02323561198951371,0.1
2.0,11,OURS,1.0000000000000004,0.008318341400359927,0.0023483595659936915,0.062048177909656055,2.0
2.0,21,DP,1.0000000000000004,0.0432609016165846,0.045431838456075735,0.02372247006116422,
2.0,21,ITL,1.0000000000000004,0.04028569166460139,0.04220589671329219,0.02300384622638418,
2.0,21,ARMUL,1.0000000000000004,0.04096037145530222,0.042932336955542647,0.023212681953138414,0.1
2.0,21,OURS,1.0000000000000004,0.009572919303183743,0.0025410604589405244,0.07285964890137273,2.0
2.0,31,DP,1.0000000000000004,0.03719886618718027,0.039297226717003274,0.0183136214187732,
2.0,31,ITL,1.0000000000000004,0.0369467380686694,0.04036493902465859,0.006182929464766735,
2.0,31,ARMUL,1.0000000000000004,0.03563673505743294,0.0380152919143649,0.014229723345045306,0.1
2.0,31,OURS,1.0000000000000004,0.008033488094213087,0.00126844085458431,0.06891891325087209,8.0
2.0,41,DP,1.0000000000000004,0.0430609300343793,0.04542829580775286,0.021754638074017275,
2.0,41,ITL,1.0000000000000004,0.04136525618393249,0.044775232090675667,0.010675473023243912,
2.0,41,ARMUL,1.0000000000000004,0.041009339312694716,0.04325456376096174,0.020802319278291362,0.1
2.0,41,OURS,1.0000000000000004,0.010422374490067473,0.0017531664144733556,0.08844524717041452,8.0
2.0,51,DP,1.0000000000000004,0.03649748670807208,0.034497279310475804,0.054499353286438644,
2.0,51,ITL,1.0000000000000004,0.03623037112728357,0.035350441407172015,0.04414973860828759,
2.0,51,ARMUL,1.0000000000000004,0.03334745577536919,0.031099955518705327,0.05357495808534398,0.1
2.0,51,OURS,1.0000000000000004,0.008697252799193521,0.0003166214002371165,0.08412293538980116,16.0
2.0,61,DP,1.0000000000000004,0.04318253042891421,0.030160318786005932,0.16038243521508874,
2.0,61,ITL,1.0000000000000004,0.03968280826259985,0.0331966382076362,0.09805833875727271,
2.0,61,ARMUL,1.0000000000000004,0.03460287398765005,0.028814150984141345,0.08670138101922849,0.1
2.0,61,OURS,1.0000000000000004,0.005882203106016395,0.0026940068011228036,0.034575969850058716,0.7
2.0,71,DP,1.0000000000000004,0.041521028579217086,0.045181299156683064,0.008578593382023393,
2.0,71,ITL,1.0000000000000004,0.040797066524288564,0.04041220653000547,0.04426080647283639,
2.0,71,ARMUL,1.0000000000000004,0.039264265123843116,0.04263499976343859,0.008927653367483902,0.1
2.0,71,OURS,1.0000000000000004,0.008351392536653218,0.0063165791613658505,0.026664712914239535,1.0
2.0,81,DP,1.0000000000000004,0.03976066841527318,0.0376824084282123,0.05846500829882125,
2.0,81,ITL,1.0000000000000004,0.03931544223211995,0.0375455070436918,0.05524485892797332,
2.0,81,ARMUL,1.0000000000000004,0.0378307580743455,0.035382371645467904,0.05986623593424386,0.1
2.0,81,OURS,1.0000000000000004,0.005502171537425185,7.14545796707174e-05,0.054378624157215394,16.0
2.0,91,DP,1.0000000000000004,0.0469076815550618,0.03653605912334884,0.1402522834404785,
2.0,91,ITL,1.0000000000000004,0.04193090310448864,0.038622669546294904,0.07170500512823222,
2.0,91,ARMUL,1.0000000000000004,0.040851013767063384,0.035897211208306745,0.08543523679587321,0.1
2.0,91,OURS,1.0000000000000004,0.012858397095741261,0.00011814643905486445,0.12752065300591883,16.0
2.0,101,DP,1.0000000000000004,0.038613541087548185,0.04120328805462394,0.015305818383866335,
2.0,101,ITL,1.0000000000000004,0.03942306266251287,0.041709226712205415,0.018847586215280047,
2.0,101,ARMUL,1.0000000000000004,0.03603398693786138,0.038261140929842535,0.015989601010030965,0.1
2.0,101,OURS,1.0000000000000004,0.0062894763877167515,0.0036355922192129945,0.030174433904250553,1.0
2.0,111,DP,1.0000000000000004,0.042345134010967254,0.0392412633280539,0.07027997015718739,
2.0,111,ITL,1.0000000000000004,0.03849749833761522,0.03745855982863036,0.04784794491847894,
2.0,111,ARMUL,1.0000000000000004,0.04043147257341205,0.037979020950627565,0.06250353717847244,0.1
2.0,111,OURS,1.0000000000000004,0.008707635482260325,0.0004321308593491665,0.08318717708846078,16.0
2.0,121,DP,1.0000000000000004,0.040678091907503815,0.041513939292724365,0.03315546544051886,
2.0,121,ITL,1.0000000000000004,0.04117290571376992,0.04394688643484924,0.01620707922405601,
2.0,121,ARMUL,1.0000000000000004,0.037781925551611,0.039746538088803636,0.02010041271687732,0.1
2.0,121,OURS,1.0000000000000004,0.005532000767377038,0.00115136194466311,0.0449577501718024,4.0
2.0,131,DP,1.0000000000000004,0.03006600899192437,0.031049241339352603,0.021216917865070278,
2.0,131,ITL,1.0000000000000004,0.026396845322806815,0.027936852515124108,0.012536780591951147,
2.0,131,ARMUL,1.0000000000000004,0.026747341174882304,0.02758642247003,0.019195609518553,0.1
2.0,131,OURS,1.0000000000000004,0.011345462634324694,0.003293701496015588,0.08381131287910663,0.7
2.0,141,DP,1.0000000000000004,0.03405656027721481,0.03120503824178393,0.059720258596092764,
2.0,141,ITL,1.0000000000000004,0.03523683360049274,0.03241136480163153,0.060666052790243674,
2.0,141,ARMUL,1.0000000000000004,0.03159310195322523,0.028377068411211417,0.06053740383134957,0.1
2.0,141,OURS,1.0000000000000004,0.009523517933958963,0.00105350854896666,0.08575360239888967,16.0
2.0,151,DP,1.0000000000000004,0.049742522216616236,0.037873514152777406,0.15656359479116574,
2.0,151,ITL,1.0000000000000004,0.04172049328012062,0.039096168203975164,0.06533941896542973,
2.0,151,ARMUL,1.0000000000000004,0.04085566093355101,0.035849756015398034,0.08590880519692784,0.1
2.0,151,OURS,1.0000000000000004,0.018206072291382498,0.00276621118413236,0.15716482225663372,2.0
2.0,161,DP,1.0000000000000004,0.03490460745662351,0.03647238997392405,0.02079456480091844,
2.0,161,ITL,1.0000000000000004,0.036454687393396475,0.036473056356852857,0.03628936672228899,
2.0,161,ARMUL,1.0000000000000004,0.03490460745662351,0.03647238997392405,0.02079456480091844,0.4
2.0,161,OURS,1.0000000000000004,0.0021396159206468622,3.772832428289371e-05,0.02105660428792258,16.0
2.0,171,DP,1.0000000000000004,0.03688070603864227,0.039203700308237624,0.015973757612284135,
2.0,171,ITL,1.0000000000000004,0.03676932191570583,0.03624966554859782,0.041446229219678,
2.0,171,ARMUL,1.0000000000000004,0.03477180133819634,0.036799332005377765,0.016524025333563452,0.1
2.0,171,OURS,1.0000000000000004,0.0038890816467201167,0.0004458639496451303,0.03487804092039499,16.0
2.0,181,DP,1.0000000000000004,0.036055012132670795,0.03162696883376757,0.07590740182279986,
2.0,181,ITL,1.0000000000000004,0.03411967372304081,0.03339660759441569,0.04062726888066695,
2.0,181,ARMUL,1.0000000000000004,0.0323636569622731,0.030268318381732304,0.05122170418714034,0.1
2.0,181,OURS,1.0000000000000004,0.007304197904600857,0.001840965812382017,0.05647328673457042,2.0
2.0,191,DP,1.0000000000000004,0.039182636525454353,0.03862543640030102,0.04419743765183435,
2.0,191,ITL,1.0000000000000004,0.04143851501121009,0.04135024858981503,0.0422329128037657,
2.0,191,ARMUL,1.0000000000000004,0.03661345272500281,0.03571526898249719,0.04469710640755339,0.1
2.0,191,OURS,1.0000000000000004,0.0020292922984603934,8.26209601053684e-05,0.019549334343655623,16.0
2.0,201,DP,1.0000000000000004,0.04549220946126815,0.048276802168863334,0.020430875092911333,
2.0,201,ITL,1.0000000000000004,0.0442753826221477,0.04586373042973407,0.029980252353870408,
2.0,201,ARMUL,1.0000000000000004,0.04383599343473246,0.046423042848276974,0.020552548712831926,0.1
2.0,201,OURS,1.0000000000000004,0.007668363336130054,0.004000070685515513,0.040682997191660915,16.0
2.0,211,DP,1.0000000000000004,0.035584808278224814,0.03652478753692174,0.02712499494995241,
2.0,211,ITL,1.0000000000000004,0.03499951389948678,0.03671507904851948,0.019559427558192437,
2.0,211,ARMUL,1.0000000000000004,0.03406556943344412,0.03506105489347314,0.025106200293182945,0.1
2.0,211,OURS,1.0000000000000004,0.004843992075326798,9.56530829827254e-05,0.04757904300642345,16.0
2.0,221,DP,1.0000000000000004,0.04389304057390454,0.03195723913421159,0.15131525353114106,
2.0,221,ITL,1.0000000000000004,0.04491260287000235,0.03846510341994865,0.10294009792048575,
2.0,221,ARMUL,1.0000000000000004,0.03826829721577918,0.02996537710004997,0.11299457825734188,0.1
2.0,221,OURS,1.0000000000000004,0.005191884738401919,0.0011842149962977297,0.041260912417339625,4.0
2.0,231,DP,1.0000000000000004,0.03463225668423924,0.03452828698410942,0.03556798398540776,
2.0,231,ITL,1.0000000000000004,0.03398913821094327,0.03449967606297212,0.029394297542683665,
2.0,231,ARMUL,1.0000000000000004,0.03181157743535089,0.031923735756991416,0.03080215254058621,0.1
2.0,231,OURS,1.0000000000000004,0.008013727401936753,0.0007434252387311027,0.07344644687078762,8.0
2.0,241,DP,1.0000000000000004,0.03762305540300411,0.03453504105745099,0.06541518451298209,
2.0,241,ITL,1.0000000000000004,0.03863105602194825,0.03725197432018713,0.05104279133779827,
2.0,241,ARMUL,1.0000000000000004,0.03366975236465009,0.03175152617861724,0.050933788038945695,0.1
2.0,241,OURS,1.0000000000000004,0.0033819607405492368,0.0001856347861416379,0.03214889433021762,16.0
2.0,251,DP,1.0000000000000004,0.0441980939479749,0.03674081205028087,0.11131363102722115,
2.0,251,ITL,1.0000000000000004,0.0457506530821085,0.041589396353065515,0.08320196364349548,
2.0,251,ARMUL,1.0000000000000004,0.04064693033135467,0.035734749156606904,0.08485656090408462,0.1
